,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
208,0.395,0.843,-4.476,0.0374,0.00483,0.0,0.0404,0.481,112.423,0nnwn7LWHCAu09jfuH1xTA,212067
209,0.569,0.944,-3.94,0.0727,0.0256,0.0,0.243,0.544,110.037,3MpR460YBQfy8WJLQZghuD,204520
210,0.56,0.749,-3.837,0.0276,0.00461,0.0,0.146,0.638,105.001,0qaDdLgRykDx9DsmRfbMZc,202307
211,0.691,0.786,-5.947,0.0503,0.111,6.7e-05,0.239,0.632,164.126,3mdDdrgDEKVxd5GawWjKqy,180575
212,0.494,0.857,-4.317,0.0438,0.000199,0.0,0.0776,0.491,137.996,5eHKOG5c9BpOJbgihpjlHB,207920
213,0.378,0.463,-6.071,0.0309,0.0298,0.0,0.219,0.121,147.861,42zAWdwkrkufVDDdAXoubu,277520
214,0.765,0.595,-4.819,0.0792,0.0639,0.0,0.0787,0.495,120.013,2Yf0NzpxdgUL5MM6g7ncai,220040
215,0.71,0.847,-3.009,0.0892,0.0289,0.00033,0.0613,0.65,119.944,43O3Iu8mDJy10i6k8SVRXX,207320
216,0.63,0.939,-3.293,0.0323,0.143,0.0149,0.115,0.629,104.993,1PmaWG47wJRCIOM9v8Bauo,248987
217,0.636,0.676,-3.442,0.0263,0.0807,0.0,0.0831,0.273,113.98,2tznHmp70DxMyr2XhWLOW0,208760
218,0.326,0.948,-4.315,0.0606,0.000258,0.0,0.367,0.358,166.388,0f8MA1n2bvsg7eGvYZ4lhx,241320
219,0.494,0.939,-3.127,0.126,0.00666,0.0,0.139,0.893,177.751,0BRHnOFm6sjxN1i9LJrUDu,175093
220,0.634,0.849,-7.075,0.105,0.0438,0.0,0.363,0.919,156.004,3kb72STxc2959ZqsTwu52i,175493
221,0.598,0.743,-6.163,0.0307,0.000643,0.0,0.112,0.533,110.337,5mdI4cjioO7Ufvcrt283ij,228320
222,0.484,0.759,-5.01,0.0392,0.0464,0.0,0.295,0.353,152.098,0y080AoWs2PLxJZjuhjcEl,254347
223,0.457,0.613,-5.756,0.0295,0.00463,0.000441,0.0711,0.132,105.11,12sYWro0wGQpq0rjE0lKcm,211373
224,0.554,0.927,-3.641,0.0378,0.044,3.32e-06,0.0876,0.81,138.0,4ccM2xBxicGigjLqt6A0YY,188613
225,0.774,0.75,-4.927,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,27L8sESb3KR79asDUBu8nW,197987
226,0.499,0.521,-7.948,0.0304,0.0957,0.00016,0.0897,0.183,94.119,6O0M1AI970lqFzIZylQ4FG,330533
227,0.571,0.837,-5.604,0.0377,0.165,5.12e-06,0.17,0.713,141.66,775moiHFrYKJf6QathlMAR,271547
228,0.63,0.88,-4.313,0.0598,0.00253,0.0,0.209,0.835,88.042,3ZpiT9OFY8BawTHDTi1Pfz,225573
229,0.526,0.509,-10.893,0.0628,0.6,0.0,0.144,0.497,138.318,2QgWuCtBpNIpl5trmKCxRf,515867
230,0.543,0.307,-18.253,0.0414,0.334,0.0,0.044,0.649,168.169,3x1v32I3SZNvC7q7bDhcGm,258613
231,0.575,0.912,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4nXkbcTj3nyww1cHkw5RAP,207267
232,0.689,0.563,-5.539,0.275,0.692,0.0,0.0579,0.819,129.517,6x44NmhdsmgRzG07kzqOO6,245040
233,0.466,0.747,-4.838,0.0795,0.417,9.76e-06,0.107,0.43,92.161,2w2lfwoTELQyN940qM7Nfd,203641
234,0.645,0.891,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,2i2zYdN4KCkTCDscdMYr87,203520
235,0.596,0.73,-4.091,0.151,0.24,0.0,0.325,0.525,85.979,5b2bu6yyATC1zMXDGScJ2d,192560
236,0.656,0.717,-2.893,0.0511,0.137,4.11e-06,0.119,0.253,129.867,03EFRRLX44QMmMhgobkcvH,235385
237,0.407,0.923,-4.884,0.131,0.17,0.0,0.112,0.515,200.005,3igu6bCzkaIrioZIhK3p2n,199707
238,0.347,0.772,-4.359,0.0549,0.0597,0.0333,0.115,0.035,192.118,5aifFsWwt3u1swUe8pC4lf,191412
239,0.664,0.872,-3.117,0.0396,0.0306,0.0,0.228,0.555,129.873,3djPwpsQAnp8B8gC81e7fk,210093
240,0.524,0.921,-2.417,0.0377,0.0282,0.0,0.132,0.703,88.979,6tQofm7cDQwiG32FVF1HAx,216987
241,0.705,0.794,-2.266,0.0593,0.0488,0.0,0.575,0.412,127.961,0zlD8JjDsFUUmofqPE83Cj,199680
242,0.608,0.614,-3.727,0.0285,0.227,3.82e-06,0.157,0.402,127.885,7rGMKCgeYXpBecQ1FPb3oc,208133
243,0.691,0.786,-5.947,0.0503,0.111,6.7e-05,0.239,0.632,164.126,3mdDdrgDEKVxd5GawWjKqy,180575
244,0.669,0.939,-2.06,0.0427,0.0463,1.12e-06,0.335,0.264,127.947,4jFCBvb2LZbPuL21MxwJpd,209533
245,0.787,0.889,-4.125,0.0369,0.0286,3.35e-06,0.562,0.293,110.037,4L5ci40idhQTCNymqJXcuw,203453
246,0.628,0.886,-3.805,0.0608,0.000706,0.0,0.275,0.72,135.45,3JOdLCIBzQYwHIvpN3isVf,191373
247,0.591,0.804,-6.373,0.0692,0.0193,0.0735,0.245,0.279,127.99,5tQD496sftbALMjvcX1dGa,316867
248,0.604,0.788,-3.673,0.103,0.0678,0.153,0.127,0.301,126.06,77TT8Xvx637TpzV8kKGkUw,245040
249,0.691,0.921,-1.702,0.0535,0.174,0.0,0.331,0.802,130.072,2QD4C6RRHgRNRAyrfnoeAo,201000
250,0.813,0.627,-5.018,0.0486,0.0771,0.000616,0.131,0.801,130.011,0uXO2GrNiIb1xHT9LUdxZE,195853
251,0.615,0.913,-5.077,0.0816,0.178,0.0,0.0773,0.45,129.944,6FbGlkHKGkYqpSCuBgurn3,188000
252,0.697,0.377,-7.755,0.0397,0.556,0.0,0.0999,0.336,138.754,0xCA70t1ZA4fa9UOE0lIJm,244573
253,0.818,0.67,-4.451,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,6K8qKeWo5MsFED7wCR6Kop,235382
254,0.806,0.608,-7.008,0.0659,0.0113,0.0,0.635,0.849,95.049,1huvTbEYtgltjQRXzrNKGi,219840
255,0.53,0.346,-10.497,0.0376,0.697,1.07e-05,0.105,0.359,121.876,1HbcclMpw0q2WDWpdGCKdS,241347
256,0.66,0.316,-11.567,0.0364,0.529,0.000294,0.104,0.543,91.207,5v4sZRuvWDcisoOk1PFv6T,300253
257,0.767,0.449,-7.158,0.0364,0.024,0.000299,0.151,0.908,95.03,2VmA7bm5ECiYZfw7x4Nzku,205133
258,0.759,0.725,-7.006,0.158,0.576,0.0,0.0771,0.619,87.467,1gHF0I223J5pv06SuBcmkz,250427
259,0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,281560
260,0.552,0.637,-6.568,0.0445,0.464,1.63e-05,0.136,0.333,97.97,12B0Twa9kRz45Xw2PgXHJm,314280
261,0.754,0.613,-6.342,0.229,0.318,0.0,0.335,0.904,113.196,2dmOWlEHrP266Qgz6wnUrd,208400
262,0.641,0.176,-11.692,0.0349,0.638,5.14e-06,0.252,0.297,76.031,5pY3ovFxbvAg7reGZjJQSp,299147
263,0.642,0.289,-9.918,0.0367,0.669,0.0,0.18,0.407,84.996,1XpYodsD36XN7ygcdF7mJJ,258373
264,0.733,0.652,-9.101,0.0696,0.419,2.37e-06,0.521,0.459,99.998,4RnCPWlBsY7oUDdyruod7Y,200093
265,0.422,0.405,-11.126,0.101,0.323,0.0,0.15,0.578,74.13,5Ukzlujip1Slqka5OY82YS,228600
266,0.616,0.209,-13.43,0.406,0.902,0.0,0.139,0.336,86.891,0ygAYQQy7bfDN6gH640bbl,229613
267,0.712,0.569,-6.032,0.204,0.507,0.0,0.412,0.837,105.032,7cCsAsOKvFdOjQHpADku4O,306320
268,0.592,0.637,-8.48,0.0992,0.562,0.0,0.13,0.565,159.701,5ubHAQtKuFfiG4FXfLP804,185093
269,0.749,0.837,-8.837,0.0512,0.162,0.0,0.525,0.927,103.483,5KL4iZkCTZyXl7KnHgfVDj,220413
270,0.526,0.328,-9.864,0.0461,0.694,0.0,0.112,0.11,116.068,0SuG9kyzGRpDqrCWtgD6Lq,526387
271,0.74,0.248,-12.659,0.109,0.729,0.0,0.141,0.889,83.786,4mT5mVFaU7trA3UdbGqfB9,243163
272,0.543,0.968,-4.028,0.0702,0.0002,0.0,0.539,0.494,100.982,7naGWci9bflvfdzxphFjAw,194493
273,0.628,0.886,-3.805,0.0608,0.000706,0.0,0.275,0.72,135.45,3JOdLCIBzQYwHIvpN3isVf,191373
274,0.597,0.918,-5.192,0.109,0.000556,1.85e-06,0.346,0.501,92.443,0dqREqnSQyV4mBwfPdFbLk,267387
275,0.603,0.941,-4.191,0.0775,0.000213,0.0,0.545,0.689,105.399,4tj6uekOEtNOqJJ8BpBP74,141337
276,0.509,0.978,-4.017,0.147,5.69e-05,5.14e-06,0.0872,0.201,102.866,0aHWzIvtnkG3FVcBoFQ6BG,199916
277,0.42,0.93,-3.416,0.0571,0.0047,0.0,0.0719,0.709,172.124,4304kbwhzhb8A3n6wl27Kg,191160
278,0.622,0.961,-3.198,0.154,0.00523,0.0,0.0854,0.449,114.452,0a7BloCiNzLDD9qSQHh5m7,180267
279,0.494,0.842,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,2TfSHkHiFO4gRztVIkggkE,229093
280,0.528,0.94,-4.186,0.0588,0.000549,0.0,0.326,0.651,101.588,6HJzCcSMggn7Ultxs48dAe,200747
281,0.468,0.981,-3.295,0.0609,0.000702,0.0,0.124,0.683,186.341,2erNwv0Yti7uirpIU8wbvv,182707
282,0.538,0.889,-3.586,0.0596,0.00704,0.0,0.312,0.696,133.044,4pmU8AtVu9qU40Xd9zjEfA,169027
283,0.638,0.834,-4.764,0.0497,0.0036,0.0,0.56,0.485,126.044,4903HFfvLIQ8ujvQ0ARNGI,207653
284,0.435,0.887,-4.07,0.0636,0.000747,0.0,0.0327,0.408,199.935,4c7xQ7OsqL6W4RwEQmID7g,212040
285,0.466,0.957,-3.302,0.0637,0.00784,0.0,0.48,0.657,183.959,1ItNEDeGMEJ7WpHSGsy6vT,230507
286,0.35,0.411,-7.403,0.0275,0.835,0.0017,0.118,0.163,179.68,5GtQiEpHEOPJR0FCq9GOSL,152400
287,0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,0Xm1MphW32ekOkhnoe61lk,203507
288,0.609,0.917,-2.563,0.0477,0.00614,1.96e-05,0.0775,0.67,149.948,4zCfMDdf5QXPKEqxdinXvB,213587
289,0.529,0.8,-3.79,0.0318,0.00301,1.17e-05,0.102,0.498,96.81,6A9nyMBdNUzVcFHZUEZ71F,211720
290,0.503,0.911,-4.935,0.0502,0.0052,3.84e-06,0.0714,0.458,141.9,0QhqxKBvIsQwIvCwfAf0lI,201707
291,0.583,0.922,-3.843,0.0387,0.0192,3.19e-05,0.614,0.4,101.989,1CRVvwUopaV42bAEvoh194,246533
292,0.559,0.939,-3.409,0.0679,0.0442,2.27e-06,0.315,0.824,149.979,0BrgzTEWfI0QZLRJqzJbPa,230307
293,0.453,0.906,-3.606,0.064,0.0108,0.0,0.657,0.361,146.96,4qg2rXtE20scfPhGvG5tqq,257587
294,0.55,0.938,-3.556,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,7ewT0nLFkMD8ONbRibePr9,214493
295,0.483,0.931,-3.439,0.044,0.00826,0.0,0.107,0.645,160.05,3Dg1BK3rHo6mCvzSO2b9Ct,214133
296,0.606,0.768,-4.269,0.0326,0.00806,5.21e-06,0.378,0.541,120.054,5qiG5FhrnE7dl0ZxhKc3My,234493
297,0.481,0.69,-4.177,0.0363,0.0516,1.89e-06,0.173,0.459,128.003,62Vulfjc2qjCWim4LWBvvc,290800
298,0.599,0.886,-4.419,0.0565,0.00869,2.37e-06,0.361,0.684,131.066,0ogvSCswPsKY7MSMaojWk5,223987
299,0.599,0.853,-3.878,0.0365,0.00123,0.000504,0.37,0.676,94.997,3nSiB5WCF2pmRQrYSsteHv,204507
300,0.571,0.926,-3.576,0.0479,0.000217,0.00376,0.0522,0.576,133.903,3iJmiaoZWzykf3Hl4IeYtI,226720
301,0.511,0.95,-3.833,0.184,0.0612,0.0,0.203,0.539,151.943,49nmsafpkJp2lDj9b4jkxh,212467
302,0.558,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.567,151.99,7s0lDK7y3XLmI7tcsRAbW0,186827
303,0.508,0.907,-3.443,0.0565,0.0423,6.83e-05,0.221,0.587,104.997,0l2p5mDOP3czJ2FpD6zWie,244720
304,0.631,0.891,-4.202,0.0998,0.00368,0.00124,0.157,0.677,119.96,66324Jt0mZdXaM7f8uUitE,243040
305,0.552,0.915,-3.713,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,5MsZIaCYY6Tsdph0LiB0hE,203413
306,0.484,0.938,-3.123,0.112,0.0706,0.0,0.236,0.444,165.049,3znPiywA0q1VK2jgAZFDoI,206507
307,0.623,0.962,-2.616,0.0895,0.103,0.000174,0.264,0.676,149.963,5PUawWFG1oIS2NwEcyHaCr,211573
308,0.548,0.889,-4.52,0.128,0.00784,0.00866,0.341,0.365,156.041,7d0R90VzB45UWf3Aey0X22,179267
309,0.481,0.974,-3.388,0.136,0.139,0.00998,0.406,0.516,79.964,1vrjcPplEuenckUzGGp2UR,224360
310,0.536,0.974,-2.833,0.0969,0.0065,0.00102,0.357,0.481,135.997,5F0bmCjKUufNz1bHXfgRwe,226867
311,0.338,0.803,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,4IoYz8XqqdowINzfRrFnhi,241853
312,0.23,0.492,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,57uX2vR9j9DNiANDYfXw1i,256613
313,0.592,0.729,-4.156,0.0448,0.022,0.0,0.0653,0.709,116.03,1N62wozuHCvczCkY4QidpP,236267
314,0.64,0.743,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,5fVZC9GiM4e8vu99W0Xf6J,262533
315,0.395,0.843,-4.476,0.0374,0.00483,0.0,0.0404,0.481,112.423,0nnwn7LWHCAu09jfuH1xTA,212067
316,0.339,0.625,-8.57,0.028,0.057,0.000102,0.229,0.334,104.68,5zmaypMaWb21FUGBxbw8hT,249533
317,0.554,0.38,-11.617,0.0291,0.37,1.99e-05,0.175,0.714,125.753,1RC9slv335IfLce5vt9KTW,116573
318,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,6Qyc6fS4DsZjB2mRW9DsQs,289533
319,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,58rFzMvW9kxNwMtGTgBQoP,186813
320,0.527,0.82,-5.855,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,5PCdkbHYacEdWbZRRPopmM,193000
321,0.656,0.884,-4.748,0.0372,0.0162,0.0,0.145,0.86,105.009,7pUYFGnZwLa7I3UmDypJGy,237987
322,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,1Ntj0hZfncXCQ5hij7igIE,175200
323,0.635,0.926,-5.589,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,6KuHjfXHkfnIjdmcIvt9r0,189840
324,0.516,0.768,-4.964,0.0362,0.00852,8.49e-06,0.136,0.204,115.005,3wBIDJLDvo0h0u1mKU9Bm6,241427
325,0.613,0.833,-4.694,0.0365,0.000328,0.00069,0.0765,0.537,125.025,4R4sJ1jv8nxwjSl6F06yKG,232240
326,0.685,0.831,-4.568,0.042,0.0038,6.2e-05,0.124,0.57,99.983,5QkekEa4chV2jzA6007bD6,206707
327,0.267,0.79,-7.226,0.0472,0.12,4.59e-05,0.635,0.0623,108.033,16hsoq7933Mb069YTs2XYX,536053
328,0.552,0.76,-6.861,0.0367,0.00713,0.0113,0.313,0.338,104.957,64MmobYNviePoiaINMrbMn,232333
329,0.524,0.679,-6.01,0.0565,0.131,0.0,0.201,0.37,142.588,4o74y4XY1ypNZkZtZkK8Wi,230200
330,0.553,0.657,-8.219,0.0405,0.335,0.000648,0.228,0.555,107.889,15DrrIod12Tc2IoMaHiwlQ,192707
331,0.626,0.672,-6.23,0.0363,0.0037,0.000102,0.206,0.534,140.082,46dszOgLrnBSqbo6Vkc91Q,238800
332,0.671,0.537,-8.745,0.0358,0.0508,0.0259,0.19,0.273,104.007,2iIb73Qn02LsZwpW8RJUxh,201800
333,0.402,0.89,-5.31,0.109,0.333,0.00283,0.145,0.302,159.924,7oeeeHdNY8S6zVsU0fuWLr,191400
334,0.545,0.607,-6.778,0.0356,0.513,1.33e-06,0.207,0.235,76.987,7fvgzmfXxrdTcrL3xh2cBD,230013
335,0.775,0.68,-5.508,0.0629,0.00906,0.0,0.109,0.656,114.025,7oGZAicScQt96OAW4AruYy,207719
336,0.615,0.711,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036,2zJZwWF7BTGIIvrAlgzJEx,221253
337,0.442,0.83,-4.02,0.146,0.128,0.0,0.129,0.578,89.338,7ksYJ95P5vP87A0GH34CIk,215747
338,0.762,0.739,-4.178,0.0328,0.0269,0.0,0.498,0.852,110.002,0TyOpxlWwDx98bjkIVHUgY,198960
339,0.655,0.759,-3.544,0.0352,0.0737,0.0,0.368,0.594,125.109,55NJaaKOC3Qgf8a48RzrLG,222827
340,0.664,0.908,-1.858,0.0322,0.099,0.0,0.268,0.751,129.956,7cvaaSppBTSmwt1aKYYTS7,199493
341,0.579,0.814,-3.11,0.148,0.163,0.0,0.0712,0.455,98.021,2aGHM7fHa8VOyN8LvC9DaV,195213
342,0.76,0.652,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315,6g6A7qNhTfUgOSH7ROOxTD,177685
343,0.635,0.691,-4.862,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,217419
344,0.561,0.836,-3.939,0.1,0.0525,0.0,0.136,0.517,127.923,5FljCWR0cys07PQ9277GTz,226987
345,0.697,0.621,-6.886,0.25,0.0802,0.0,0.162,0.721,81.946,2sLwPnIP3CUVmIuHranJZU,193296
346,0.671,0.808,-4.861,0.0652,0.02,0.0,0.134,0.637,121.956,1r3myKmjWoOqRip99CmSj1,206080
347,0.629,0.21,-15.143,0.0356,0.849,0.00135,0.174,0.399,145.081,5jtbbkTh7x4UeMVAvF2KaI,133241
348,0.423,0.616,-7.313,0.076,0.862,0.0,0.0936,0.392,77.812,7GDvbciPx1FfglvYxYRYaR,228093
349,0.303,0.441,-8.576,0.0317,0.112,0.0,0.098,0.323,175.162,583xwuJKfvDjAWx62p7SPo,185587
350,0.534,0.708,-5.732,0.0402,0.089,0.0,0.192,0.488,130.639,5f6cTFoUenDiCJDGecYiuB,286480
351,0.408,0.296,-12.516,0.0377,0.889,8.62e-05,0.114,0.076,107.236,3VV530tpZ14TossImxyOeU,265893
352,0.587,0.955,-5.11,0.0579,0.00622,0.0,0.386,0.638,120.139,5gELPx913AK89zdbwrd0TT,193187
353,0.543,0.919,-4.831,0.0415,0.000449,0.0,0.243,0.498,125.023,7AsqUKKbPMxOFNIbRLBxHt,195307
354,0.541,0.864,-4.915,0.0357,0.00118,0.0,0.0896,0.435,124.557,0wqOReZDnrefefEsrIGeR4,216067
355,0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,57n3qOwXcoRMyGFjeqC1Rh,269667
356,0.677,0.866,-6.403,0.0392,0.00165,0.662,0.412,0.0386,128.005,6JEntXLt4z98CcDtIH9sU7,303827
357,0.566,0.906,-5.092,0.0642,0.00452,0.0,0.21,0.787,83.0,0gbLfFlEyVHiKzlZIb0gce,212253
358,0.514,0.751,-6.839,0.0294,0.00138,0.0,0.145,0.465,108.342,3iN6UdRp0kJZlWRitU8zz9,224907
359,0.53,0.771,-4.682,0.0397,0.00231,0.0,0.205,0.859,118.359,0tI1sX5IoYjczT1jtHqGlK,230933
360,0.42,0.672,-7.902,0.027,0.0067,0.0,0.108,0.476,168.019,2KVwlelhxKUy8LVV6JypH3,238667
361,0.481,0.766,-5.208,0.0334,0.0103,0.0067,0.302,0.436,131.143,2JHBMVs8E7bJJBLkXpKgHn,276720
362,0.301,0.702,-6.635,0.0491,0.00795,0.000389,0.273,0.345,106.845,0Wc3Q9hGSCyUWVY0cxSJDK,314893
363,0.576,0.486,-9.364,0.0406,0.0606,0.000143,0.093,0.337,141.951,3pLTOP0G0etiWUknFoRpsr,217987
364,0.519,0.512,-7.986,0.0282,0.0276,8.78e-05,0.0976,0.441,138.596,2BBkIgdXLv5vyp1DR0wpQl,246973
365,0.538,0.761,-5.08,0.0946,0.0134,0.0,0.0719,0.486,75.03,3DSK5aYTWjMTMlMapVAKAp,218400
366,0.482,0.864,-4.04,0.0948,0.018,0.0,0.0743,0.771,185.736,6PYZDIePwF5SM7A0XoOvEY,172520
367,0.619,0.936,-2.205,0.0739,0.0183,0.0,0.361,0.739,108.011,7ARLbcqLgOrBI2JfzfKtHD,181907
368,0.647,0.947,-2.67,0.0496,0.00157,1.31e-05,0.108,0.819,116.029,08Ww0BekbVGfgDThK3zQkg,178013
369,0.481,0.862,-2.101,0.0348,0.00511,0.0,0.0942,0.363,126.995,1imgTae08PbkjjdHJLzsoo,192827
370,0.499,0.983,-2.308,0.103,0.000302,0.0,0.193,0.399,115.097,2I72nHGPO4RNTzfmNVdCqC,191147
371,0.322,0.854,-5.782,0.0774,0.0044,0.0,0.277,0.574,122.04,29EJwvH9LY02dM3Q4RjRa4,220333
372,0.678,0.765,-4.307,0.0384,0.0185,0.0,0.308,0.568,131.993,18d8Hsvsr8FyG7KKNQmI2Y,203120
373,0.431,0.905,-3.266,0.0471,2.4e-05,1.9e-06,0.251,0.245,156.957,0ToQd5YzppC7EUd6dweq1g,219947
374,0.396,0.923,-3.091,0.0521,0.00885,0.0,0.195,0.405,176.061,6DoVVLgeoWzh2CY7kpC4Bx,222520
375,0.637,0.991,-1.399,0.0749,0.0434,0.000229,0.183,0.479,110.034,4mJ4faU6Hhq6iUy5DOWXnL,187720
376,0.708,0.931,-3.424,0.0593,0.0077,0.0,0.232,0.796,106.505,2bv7c5HdHL6BrlJt1ASAbc,152254
377,0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024,2CJD3LSIVidK6nu4suUusa,238000
378,0.516,0.764,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,1kmex5eDBvfniYJpmmIizl,224680
379,0.574,0.899,-5.75,0.0846,0.0507,0.0,0.0902,0.679,170.097,2e42fb37LVhtCOescNb1yN,218973
380,0.636,0.694,-7.796,0.051,0.0785,0.0,0.121,0.687,94.989,7oOfd5BP16mS0Vrh1PdRHt,253307
381,0.383,0.382,-10.753,0.0331,0.437,0.0,0.113,0.0777,144.891,48FuVo0KwE3N7Fqmc8cT4r,242947
382,0.492,0.859,-4.274,0.0332,0.0659,0.0,0.0756,0.251,92.474,48s0QHJgmiNsth3WEO6U4M,223853
383,0.593,0.74,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,1NrJYpdAi7uosDRPmSYrsG,208107
384,0.656,0.584,-6.034,0.0297,0.0371,0.0,0.0888,0.0993,117.999,77rlwv75irCcg50920G04u,185013
385,0.521,0.155,-12.147,0.0286,0.947,9.32e-06,0.103,0.16,75.003,0bJfgUyjfPJYqRgUxb12Eh,261653
386,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,6sy3LkhNFjJWlaeSMNwQ62,257840
387,0.599,0.854,-5.429,0.0436,0.0746,0.0,0.278,0.311,119.986,7D49Iig0avHre9RFSUMkd2,234547
388,0.507,0.815,-8.558,0.0704,0.357,0.0098,0.133,0.308,123.024,2IPpyxIgVLoDmYGIffJrol,251680
389,0.569,0.83,-4.106,0.14,0.0807,0.0,0.114,0.609,170.094,4bPQs0PHn4xbipzdPfn6du,186635
390,0.518,0.892,-4.249,0.221,0.0027,0.0,0.25,0.612,160.117,4YgHATLbR0upDqxTKIvvvc,180267
391,0.405,0.689,-5.75,0.0365,0.0843,0.0,0.207,0.397,155.189,1S30kHvkkdMkcuCTGSgS41,191560
392,0.572,0.912,-4.875,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,3yZQk5PC52CCmT4ZaTIKvv,187187
393,0.642,0.873,-5.821,0.0551,0.00394,0.0,0.175,0.662,82.002,46Kcradxrva9Dny4lHU1b3,192053
394,0.489,0.958,-2.731,0.05,0.000473,0.0,0.401,0.427,132.975,0k8tcDGLSqUQAeuoOaUJj2,205533
395,0.557,0.87,-6.332,0.125,0.064,1.51e-05,0.208,0.947,104.708,6SJ1hWFVBIiUgGgHKvwXCQ,227493
396,0.391,0.787,-4.582,0.0388,0.00196,0.0,0.195,0.562,184.951,3iz3E6MhISgNaNWCWwwVFm,211227
397,0.532,0.819,-3.785,0.0508,0.000912,0.0,0.134,0.574,129.854,6rvD35tP12qiqwnYm32FT7,153867
398,0.525,0.936,-2.315,0.099,0.00267,0.0,0.364,0.588,133.958,0xZ4DGDCxghQSHxgp4z1Sj,194640
399,0.583,0.804,-2.993,0.0331,0.0216,0.0,0.0487,0.654,134.036,0lqs4L8OY5E9wpdyygCtR8,187307
400,0.592,0.881,-2.407,0.103,0.00451,0.0,0.307,0.847,95.026,5NfhQeaAXq7YSa4p3iEiY8,188133
401,0.363,0.71,-3.08,0.0308,0.216,0.0,0.121,0.383,170.113,6rT1MgCxa3s8jEIzkXdfCF,203733
402,0.404,0.726,-2.926,0.028,0.0501,0.0,0.214,0.408,168.878,30nG9wfNBESiqVO1IC9fFo,220013
403,0.567,0.317,-9.588,0.0291,0.792,0.0,0.148,0.264,135.761,50EMwaanI3oFzndMaguJzU,257627
404,0.521,0.889,-2.234,0.0325,0.00163,0.0,0.0423,0.529,127.075,5B4cORgMMa0oRSDAftBKqX,188080
405,0.704,0.717,-2.91,0.2,0.00217,0.0,0.134,0.787,136.072,5bQAbQnS09IogcfKTgNBKF,164200
406,0.642,0.829,-3.507,0.0823,0.00142,0.0,0.373,0.583,129.953,1zbhP0ovh43R2v8VjyKlBN,187920
407,0.378,0.904,-2.195,0.126,0.0308,0.0,0.0529,0.681,183.983,0IWj2c3Gs34FgghgBSt5dw,204733
408,0.852,0.887,-4.468,0.263,0.244,1.97e-05,0.311,0.787,158.564,3fjrArm9T4UbCNz9BDh6py,246920
409,0.852,0.604,-4.569,0.0642,0.0503,0.0,0.327,0.667,94.762,0OaunKfsxkgBvPv68jBbmm,227547
410,0.73,0.862,-5.876,0.0313,0.0398,0.0,0.0818,0.77,104.018,19fm0eNKTeg1JbHCHwPhLe,200560
411,0.734,0.977,-4.756,0.0319,0.498,0.0,0.155,0.967,123.284,2JAf4C2jcUAGixxywJEUvm,206413
412,0.399,0.842,-5.369,0.083,0.0322,0.0,0.0753,0.963,203.883,1UiC17oEOjwwOhGtT76qbI,152440
413,0.523,0.973,-3.516,0.0697,0.017,1.26e-06,0.33,0.931,164.661,5M5mzimlah21xlC1rAuIuY,183280
414,0.475,0.871,-7.043,0.0599,0.154,0.0,0.306,0.722,101.874,66hePiZVEL0JdX9EpFY0Pz,286240
415,0.516,0.587,-8.201,0.0442,0.537,0.0,0.136,0.544,77.075,4Wn3lG2JoBfxvUjCDNwQRn,225760
416,0.7,0.528,-12.176,0.073,0.191,0.0,0.213,0.934,121.336,2dDfcyjZQLZBY0Fzk2wYjX,187160
417,0.587,0.603,-13.399,0.0437,0.0189,0.0,0.0967,0.878,98.114,2dV6oLMaJjV15KCVzcWLbF,172973
